2008.10.01,00:00,1.41130,1.41740,1.39750,1.40080,25874
2008.10.02,00:00,1.40090,1.40240,1.37470,1.38000,30683
2008.10.03,00:00,1.38010,1.39060,1.37020,1.37710,29292
2008.10.06,00:00,1.36370,1.36780,1.34430,1.34830,37994
2008.10.07,00:00,1.34860,1.37430,1.34830,1.36170,36995
2008.10.08,00:00,1.36160,1.37560,1.35440,1.36310,44615
2008.10.09,00:00,1.36320,1.37850,1.35770,1.35980,34170
2008.10.10,00:00,1.35970,1.36490,1.32580,1.34080,36772
2008.10.13,00:00,1.35800,1.36820,1.34560,1.35960,27769
2008.10.14,00:00,1.35950,1.37680,1.35900,1.36190,31593
2008.10.15,00:00,1.36200,1.36870,1.34490,1.34590,32200
2008.10.16,00:00,1.34610,1.35380,1.33450,1.34800,39090
2008.10.17,00:00,1.34790,1.35170,1.33860,1.34100,24613
2008.10.20,00:00,1.34050,1.35300,1.32870,1.33300,22778
2008.10.21,00:00,1.33310,1.33530,1.30510,1.30540,24562
2008.10.22,00:00,1.30550,1.30770,1.27370,1.28250,33304
2008.10.23,00:00,1.28260,1.30040,1.27270,1.29620,35827
2008.10.24,00:00,1.29630,1.29730,1.24960,1.26220,46416
2008.10.27,00:00,1.25760,1.26850,1.23340,1.24610,37595
2008.10.28,00:00,1.24630,1.28330,1.23290,1.28160,36322
2008.10.29,00:00,1.28150,1.29900,1.26260,1.29510,39917
2008.10.30,00:00,1.29500,1.32900,1.28050,1.28750,38541
2008.10.31,00:00,1.28740,1.28940,1.26670,1.27250,34941
2008.11.03,00:00,1.27690,1.28970,1.25750,1.25830,27292
2008.11.04,00:00,1.25840,1.30480,1.25250,1.29940,35477
2008.11.05,00:00,1.29930,1.31150,1.27920,1.29270,39163
2008.11.06,00:00,1.29300,1.29550,1.26750,1.26780,40377
2008.11.07,00:00,1.26770,1.28500,1.26530,1.27170,28133
2008.11.10,00:00,1.28160,1.29270,1.27180,1.27500,31780
2008.11.11,00:00,1.27490,1.28000,1.25060,1.25110,31085
2008.11.12,00:00,1.25100,1.26310,1.24360,1.24530,40124
2008.11.13,00:00,1.24540,1.28540,1.23890,1.27860,43346
2008.11.14,00:00,1.27850,1.28280,1.25710,1.26040,34491
2008.11.17,00:00,1.25370,1.27420,1.25120,1.26340,33487
2008.11.18,00:00,1.26350,1.27000,1.25660,1.26360,30520
2008.11.19,00:00,1.26370,1.28130,1.24720,1.24970,28603
2008.11.20,00:00,1.24920,1.25930,1.24340,1.24540,31523
2008.11.21,00:00,1.24530,1.26380,1.24230,1.25870,31565
2008.11.24,00:00,1.26080,1.29590,1.25630,1.29480,30903
2008.11.25,00:00,1.29440,1.30800,1.28030,1.30560,31215
2008.11.26,00:00,1.30570,1.30570,1.28190,1.28780,27299
2008.11.27,00:00,1.28770,1.29680,1.28600,1.28960,16118
2008.11.28,00:00,1.28990,1.29570,1.26460,1.26900,17162
2008.12.01,00:00,1.26940,1.27120,1.25850,1.26160,14678
2008.12.02,00:00,1.26150,1.27650,1.25620,1.27190,15842
2008.12.03,00:00,1.27210,1.27400,1.26000,1.27120,15111
2008.12.04,00:00,1.27130,1.28470,1.25490,1.27710,15415
2008.12.05,00:00,1.27720,1.27980,1.26270,1.27170,15617
2008.12.08,00:00,1.27230,1.29660,1.27140,1.29370,13458
2008.12.09,00:00,1.29360,1.30000,1.27990,1.29240,13279
2008.12.10,00:00,1.29250,1.30690,1.29030,1.30200,12647
2008.12.11,00:00,1.30190,1.34030,1.30000,1.33450,14941
2008.12.12,00:00,1.33420,1.34140,1.32500,1.33670,17443
2008.12.15,00:00,1.33940,1.37260,1.33920,1.37020,20307
2008.12.16,00:00,1.37010,1.41470,1.36290,1.40470,17536
2008.12.17,00:00,1.40480,1.44370,1.40080,1.44040,21172
2008.12.18,00:00,1.44030,1.47190,1.41860,1.42660,39995
2008.12.19,00:00,1.42650,1.43100,1.38220,1.39120,36962
2008.12.22,00:00,1.39240,1.41240,1.39020,1.39480,18096
2008.12.23,00:00,1.39470,1.40210,1.39150,1.39250,13573
2008.12.24,00:00,1.39240,1.40180,1.39180,1.39680,8183
2008.12.26,00:00,1.40620,1.41150,1.40180,1.40250,3503
2008.12.29,00:00,1.40730,1.43600,1.39140,1.39580,15769
2008.12.30,00:00,1.39570,1.42180,1.39390,1.41080,14608
2008.12.31,00:00,1.41070,1.41450,1.38490,1.39170,9585
2009.01.02,00:00,1.39640,1.39860,1.38400,1.39200,8591
2009.01.05,00:00,1.38850,1.39620,1.35460,1.36280,18168
2009.01.06,00:00,1.36290,1.36580,1.33130,1.34980,20342
2009.01.07,00:00,1.35000,1.37460,1.34320,1.36550,19615
2009.01.08,00:00,1.36560,1.37970,1.35330,1.37030,20840
2009.01.09,00:00,1.37040,1.37500,1.34140,1.34770,28856
2009.01.12,00:00,1.34610,1.34620,1.32890,1.33660,27871
2009.01.13,00:00,1.33640,1.33700,1.31400,1.31800,33206
2009.01.14,00:00,1.31790,1.33360,1.30930,1.31600,29393
2009.01.15,00:00,1.31640,1.32390,1.30260,1.31370,32323
2009.01.16,00:00,1.31360,1.33430,1.31360,1.32660,29877
2009.01.19,00:00,1.33510,1.33850,1.30580,1.30610,22922
2009.01.20,00:00,1.30620,1.31050,1.28550,1.28580,32883
2009.01.21,00:00,1.28590,1.30850,1.28240,1.30660,34845
2009.01.22,00:00,1.30650,1.30820,1.29060,1.30170,31481
2009.01.23,00:00,1.30160,1.30330,1.27640,1.29740,30383
2009.01.26,00:00,1.29180,1.32360,1.28610,1.32060,33174
2009.01.27,00:00,1.32070,1.33290,1.31180,1.31830,35138
2009.01.28,00:00,1.31820,1.33260,1.31020,1.31520,37089
2009.01.29,00:00,1.31510,1.31780,1.29320,1.29370,28144
2009.01.30,00:00,1.29380,1.29400,1.27630,1.28110,33542
2009.02.02,00:00,1.27510,1.28980,1.27060,1.28140,26678
2009.02.03,00:00,1.28150,1.30560,1.28000,1.30160,29803
2009.02.04,00:00,1.30150,1.30690,1.28120,1.28340,31058
2009.02.05,00:00,1.28350,1.29040,1.27600,1.27860,28317
2009.02.06,00:00,1.27870,1.29910,1.27460,1.29390,24904
2009.02.09,00:00,1.29713,1.30930,1.28733,1.29995,45338
2009.02.10,00:00,1.30005,1.30740,1.28095,1.29070,40170
2009.02.11,00:00,1.29080,1.29960,1.28320,1.28855,29419
2009.02.12,00:00,1.28895,1.29425,1.27200,1.28955,30518
2009.02.13,00:00,1.28945,1.29415,1.28200,1.28615,25456
2009.02.16,00:00,1.27920,1.28250,1.27260,1.27961,18156
2009.02.17,00:00,1.27952,1.27998,1.25620,1.25775,35533
2009.02.18,00:00,1.25785,1.26400,1.25120,1.25538,30432
2009.02.19,00:00,1.25536,1.27595,1.25395,1.26875,31375
2009.02.20,00:00,1.26865,1.28840,1.25565,1.28255,27279
2009.02.23,00:00,1.28195,1.29911,1.26910,1.27100,61570
2009.02.24,00:00,1.27085,1.28760,1.26616,1.28689,46207
2009.02.25,00:00,1.28681,1.28981,1.26900,1.27200,47840
2009.02.26,00:00,1.27204,1.28099,1.26815,1.27330,47282
2009.02.27,00:00,1.27333,1.27495,1.26035,1.26676,55835
2009.03.02,00:00,1.26169,1.26308,1.25449,1.25560,53372
2009.03.03,00:00,1.25565,1.26767,1.25205,1.25422,55432
2009.03.04,00:00,1.25415,1.26631,1.24560,1.26480,53293
2009.03.05,00:00,1.26490,1.26530,1.24801,1.25405,48501
2009.03.06,00:00,1.25400,1.27541,1.25360,1.26535,52347
2009.03.09,00:00,1.26746,1.27262,1.25549,1.25907,46385
2009.03.10,00:00,1.25902,1.28216,1.25897,1.27041,51977
2009.03.11,00:00,1.27036,1.28636,1.26159,1.28222,50017
2009.03.12,00:00,1.28221,1.29446,1.27311,1.28873,55790
2009.03.13,00:00,1.28876,1.29565,1.28620,1.29286,51046
2009.03.16,00:00,1.28492,1.30706,1.28482,1.29711,47006
2009.03.17,00:00,1.29706,1.30412,1.29308,1.30354,54130
2009.03.18,00:00,1.30351,1.35340,1.29857,1.34907,57768
2009.03.19,00:00,1.34902,1.37376,1.34162,1.36562,69475
2009.03.20,00:00,1.36563,1.37256,1.35169,1.35811,54287
2009.03.23,00:00,1.36564,1.37350,1.34846,1.36216,40941
2009.03.24,00:00,1.36211,1.36775,1.34314,1.34920,50270
2009.03.25,00:00,1.34934,1.36287,1.34175,1.35781,45226
2009.03.26,00:00,1.35777,1.36393,1.34931,1.35320,48747
2009.03.27,00:00,1.35316,1.35906,1.32563,1.32866,51988
2009.03.30,00:00,1.32211,1.32852,1.31121,1.32008,45832
2009.03.31,00:00,1.32006,1.33421,1.31731,1.32426,53158
2009.04.01,00:00,1.32381,1.32855,1.31661,1.32331,49482
2009.04.02,00:00,1.32336,1.35167,1.32336,1.34644,47723
2009.04.03,00:00,1.34641,1.34940,1.33646,1.34849,39563
2009.04.06,00:00,1.35142,1.35806,1.33571,1.33996,44239
2009.04.07,00:00,1.33997,1.34076,1.32261,1.32671,45005
2009.04.08,00:00,1.32674,1.33076,1.31478,1.32658,44973
2009.04.09,00:00,1.32657,1.33349,1.31258,1.31571,46724
2009.04.10,00:00,1.31576,1.31875,1.30894,1.31866,14069
2009.04.13,00:00,1.31898,1.33915,1.31258,1.33677,24352
2009.04.14,00:00,1.33676,1.33798,1.32253,1.32621,41340
2009.04.15,00:00,1.32611,1.32953,1.31461,1.32121,40374
2009.04.16,00:00,1.32126,1.32676,1.31260,1.31793,46401
2009.04.17,00:00,1.31796,1.31966,1.30167,1.30426,43539
2009.04.20,00:00,1.30406,1.30481,1.28889,1.29246,41912
2009.04.21,00:00,1.29247,1.29934,1.28967,1.29464,45356
2009.04.22,00:00,1.29456,1.30359,1.28844,1.30021,42943
2009.04.23,00:00,1.30026,1.31596,1.29794,1.31336,41444
2009.04.24,00:00,1.31331,1.33004,1.31124,1.32411,42556
2009.04.27,00:00,1.32443,1.32443,1.29985,1.30171,46455
2009.04.28,00:00,1.30191,1.31655,1.29637,1.31353,43965
2009.04.29,00:00,1.31354,1.33402,1.31198,1.32521,48810
2009.04.30,00:00,1.32524,1.33850,1.31912,1.32236,50764
2009.05.01,00:00,1.32237,1.33278,1.32177,1.32701,30991
2009.05.04,00:00,1.32828,1.34244,1.32119,1.34165,37828
2009.05.05,00:00,1.34160,1.34366,1.32819,1.33106,51111
2009.05.06,00:00,1.33108,1.33735,1.32457,1.33116,56697
2009.05.07,00:00,1.33117,1.34683,1.32512,1.33863,53252
2009.05.08,00:00,1.33859,1.36501,1.33418,1.36326,49930
2009.05.11,00:00,1.36544,1.36674,1.35570,1.35771,45474
2009.05.12,00:00,1.35774,1.37068,1.35627,1.36448,48680
2009.05.13,00:00,1.36439,1.37211,1.35656,1.35901,58066
2009.05.14,00:00,1.35867,1.36641,1.35247,1.36342,53760
2009.05.15,00:00,1.36333,1.36490,1.34614,1.34947,57400
2009.05.18,00:00,1.34836,1.35626,1.34234,1.35555,55850
2009.05.19,00:00,1.35552,1.36674,1.35303,1.36273,65166
2009.05.20,00:00,1.36272,1.38295,1.35831,1.37640,66766
2009.05.21,00:00,1.37630,1.39227,1.37281,1.39030,64438
2009.05.22,00:00,1.39027,1.40495,1.38987,1.39974,76561
2009.05.25,00:00,1.40281,1.40351,1.39574,1.40144,40940
2009.05.26,00:00,1.40133,1.40217,1.38598,1.39891,92041
2009.05.27,00:00,1.39894,1.40002,1.38229,1.38352,89256
2009.05.28,00:00,1.38353,1.39826,1.37931,1.39325,93266
2009.05.29,00:00,1.39321,1.41678,1.39246,1.41597,91446
2009.06.01,00:00,1.41314,1.42453,1.40987,1.41512,86568
2009.06.02,00:00,1.41515,1.43308,1.41012,1.43068,96423
2009.06.03,00:00,1.43066,1.43378,1.41094,1.41447,105282
2009.06.04,00:00,1.41448,1.42400,1.40700,1.41755,102027
2009.06.05,00:00,1.41758,1.42665,1.39327,1.39673,100258
2009.06.08,00:00,1.39434,1.40017,1.38039,1.39019,81757
2009.06.09,00:00,1.39032,1.41010,1.38519,1.40746,87815
2009.06.10,00:00,1.40742,1.41432,1.39146,1.39656,92160
2009.06.11,00:00,1.39661,1.41710,1.39428,1.40962,98459
2009.06.12,00:00,1.40954,1.41281,1.39351,1.40153,88992
2009.06.15,00:00,1.39876,1.40008,1.37554,1.37860,90295
2009.06.16,00:00,1.37866,1.39321,1.37477,1.38345,98436
2009.06.17,00:00,1.38347,1.39839,1.38062,1.39424,94729
2009.06.18,00:00,1.39423,1.40005,1.38711,1.39049,78500
2009.06.19,00:00,1.39052,1.40112,1.38822,1.39372,74299
2009.06.22,00:00,1.39487,1.39491,1.38264,1.38561,83958
2009.06.23,00:00,1.38552,1.41074,1.38284,1.40737,98664
2009.06.24,00:00,1.40734,1.41375,1.38888,1.39292,97880
2009.06.25,00:00,1.39293,1.40127,1.38891,1.39952,76406
2009.06.26,00:00,1.39944,1.41173,1.39824,1.40551,80459
2009.06.29,00:00,1.40616,1.41024,1.39825,1.40722,74056
2009.06.30,00:00,1.40724,1.41513,1.40009,1.40352,86017
2009.07.01,00:00,1.40355,1.41965,1.40009,1.41529,77082
2009.07.02,00:00,1.41475,1.41530,1.39273,1.39511,90262
2009.07.03,00:00,1.39526,1.40274,1.39437,1.39797,46709
2009.07.06,00:00,1.39558,1.39977,1.38760,1.39732,71234
2009.07.07,00:00,1.39736,1.40498,1.39032,1.39182,82453
2009.07.08,00:00,1.39182,1.39376,1.38323,1.38741,83887
2009.07.09,00:00,1.38730,1.40715,1.38583,1.40236,81345
2009.07.10,00:00,1.40224,1.40294,1.38778,1.39353,77558
2009.07.13,00:00,1.39461,1.40004,1.38966,1.39871,83102
2009.07.14,00:00,1.39872,1.40141,1.39109,1.39716,63602
2009.07.15,00:00,1.39725,1.41338,1.39626,1.41011,73520
2009.07.16,00:00,1.41009,1.41652,1.40557,1.41406,84331
2009.07.17,00:00,1.41409,1.41467,1.40629,1.41008,77902
2009.07.20,00:00,1.41162,1.42479,1.41090,1.42270,79216
2009.07.21,00:00,1.42272,1.42767,1.41634,1.42133,79703
2009.07.22,00:00,1.42137,1.42568,1.41556,1.42055,77804
2009.07.23,00:00,1.42059,1.42907,1.41190,1.41515,85750
2009.07.24,00:00,1.41513,1.42527,1.41348,1.42016,71961
2009.07.27,00:00,1.42297,1.42969,1.41712,1.42421,64527
2009.07.28,00:00,1.42420,1.43036,1.41303,1.41714,73982
2009.07.29,00:00,1.41711,1.41940,1.40072,1.40334,81535
2009.07.30,00:00,1.40341,1.40946,1.40085,1.40652,74759
2009.07.31,00:00,1.40658,1.42780,1.40639,1.42561,73927
2009.08.03,00:00,1.42681,1.44435,1.42064,1.44192,78708
2009.08.04,00:00,1.44191,1.44308,1.43670,1.43973,75276
2009.08.05,00:00,1.43977,1.44465,1.43559,1.44131,69223
2009.08.06,00:00,1.44126,1.44309,1.43288,1.43539,66841
2009.08.07,00:00,1.43541,1.44118,1.41537,1.41825,55944
2009.08.10,00:00,1.41810,1.42184,1.41041,1.41455,47259
2009.08.11,00:00,1.41454,1.41850,1.41097,1.41482,63792
2009.08.12,00:00,1.41477,1.42463,1.40861,1.42022,79830
2009.08.13,00:00,1.42031,1.43267,1.42011,1.42780,73807
2009.08.14,00:00,1.42771,1.43060,1.41599,1.42022,68700
2009.08.17,00:00,1.41879,1.41942,1.40454,1.40703,74874
2009.08.18,00:00,1.40698,1.41483,1.40666,1.41309,72512
2009.08.19,00:00,1.41308,1.42661,1.40841,1.42343,76286
2009.08.20,00:00,1.42344,1.42738,1.42005,1.42452,64143
2009.08.21,00:00,1.42451,1.43752,1.42081,1.43249,59354
2009.08.24,00:00,1.43437,1.43585,1.42806,1.42975,52272
2009.08.25,00:00,1.42975,1.43616,1.42526,1.42986,57645
2009.08.26,00:00,1.42983,1.43500,1.42065,1.42411,57361
2009.08.27,00:00,1.42407,1.44049,1.42192,1.43478,58241
2009.08.28,00:00,1.43481,1.43880,1.42811,1.43022,53894
2009.08.31,00:00,1.43064,1.43668,1.42559,1.43311,49935
2009.09.01,00:00,1.43317,1.43773,1.41773,1.42181,59925
2009.09.02,00:00,1.42191,1.42938,1.41892,1.42595,59786
2009.09.03,00:00,1.42600,1.43473,1.42359,1.42572,54643
2009.09.04,00:00,1.42572,1.43262,1.41914,1.42955,50104
2009.09.07,00:00,1.43059,1.43595,1.43018,1.43374,35532
2009.09.08,00:00,1.43370,1.45341,1.43278,1.44941,58094
2009.09.09,00:00,1.44930,1.45993,1.44664,1.45642,58625
2009.09.10,00:00,1.45637,1.46128,1.45024,1.45787,55870
2009.09.11,00:00,1.45796,1.46337,1.45536,1.45697,54930
2009.09.14,00:00,1.45987,1.46516,1.45154,1.46274,57290
2009.09.15,00:00,1.46277,1.46848,1.45615,1.46610,57126
2009.09.16,00:00,1.46598,1.47362,1.46415,1.47078,59523
2009.09.17,00:00,1.47061,1.47659,1.46879,1.47436,55884
2009.09.18,00:00,1.47433,1.47437,1.46470,1.47106,50371
2009.09.21,00:00,1.46928,1.47125,1.46110,1.46763,49898
2009.09.22,00:00,1.46793,1.48203,1.46748,1.47893,52772
2009.09.23,00:00,1.47889,1.48427,1.46899,1.46899,61460
2009.09.24,00:00,1.46886,1.48016,1.46282,1.46606,66587
2009.09.25,00:00,1.46608,1.47239,1.46142,1.46881,65894
2009.09.28,00:00,1.47007,1.47193,1.45640,1.46128,64817
2009.09.29,00:00,1.46132,1.46452,1.45274,1.45832,64785
2009.09.30,00:00,1.45844,1.46730,1.45752,1.46368,65564
2009.10.01,00:00,1.46367,1.46676,1.45170,1.45419,62657
2009.10.02,00:00,1.45414,1.46457,1.44835,1.45740,59197
2009.10.05,00:00,1.45883,1.46676,1.45791,1.46474,56195
2009.10.06,00:00,1.46476,1.47609,1.46445,1.47209,61405
2009.10.07,00:00,1.47209,1.47355,1.46489,1.46865,57700
2009.10.08,00:00,1.46864,1.48159,1.46816,1.47912,61709
2009.10.09,00:00,1.47910,1.47933,1.46723,1.47300,60216
2009.10.12,00:00,1.47177,1.48115,1.46752,1.47754,49221
2009.10.13,00:00,1.47767,1.48737,1.47608,1.48509,61153
2009.10.14,00:00,1.48507,1.49443,1.48375,1.49323,65961
2009.10.15,00:00,1.49329,1.49656,1.48415,1.49352,65325
2009.10.16,00:00,1.49356,1.49651,1.48473,1.49035,63694
2009.10.19,00:00,1.48932,1.49790,1.48267,1.49640,60462
2009.10.20,00:00,1.49641,1.49931,1.48823,1.49396,62191
2009.10.21,00:00,1.49395,1.50453,1.48879,1.50072,66949
2009.10.22,00:00,1.50068,1.50375,1.49435,1.50261,64057
2009.10.23,00:00,1.50258,1.50595,1.49855,1.50072,62347
2009.10.26,00:00,1.50090,1.50617,1.48448,1.48652,57983
2009.10.27,00:00,1.48651,1.49262,1.47701,1.48062,68868
2009.10.28,00:00,1.48063,1.48403,1.46931,1.47153,70078
2009.10.29,00:00,1.47154,1.48585,1.46829,1.48395,62878
2009.10.30,00:00,1.48394,1.48575,1.47030,1.47185,64047
2009.11.02,00:00,1.47356,1.48443,1.47032,1.47722,68970
2009.11.03,00:00,1.47723,1.48102,1.46262,1.47154,68479
2009.11.04,00:00,1.47156,1.49079,1.47016,1.48772,59686
2009.11.05,00:00,1.48772,1.49160,1.48109,1.48712,62428
2009.11.06,00:00,1.48711,1.49135,1.48134,1.48461,53546
2009.11.09,00:00,1.48720,1.50195,1.48526,1.49957,57342
2009.11.10,00:00,1.49959,1.50194,1.49383,1.49840,60803
2009.11.11,00:00,1.49841,1.50475,1.49527,1.49845,65818
2009.11.12,00:00,1.49846,1.50156,1.48210,1.48435,73830
2009.11.13,00:00,1.48437,1.49372,1.48243,1.49019,64924
2009.11.16,00:00,1.49194,1.50147,1.48801,1.49701,67986
2009.11.17,00:00,1.49693,1.49985,1.48076,1.48621,76727
2009.11.18,00:00,1.48620,1.49899,1.48620,1.49609,69632
2009.11.19,00:00,1.49608,1.49630,1.48431,1.49173,75259
2009.11.20,00:00,1.49171,1.49342,1.48011,1.48614,71840
2009.11.23,00:00,1.48501,1.49985,1.48482,1.49607,65185
2009.11.24,00:00,1.49602,1.49882,1.48881,1.49632,67516
2009.11.25,00:00,1.49644,1.51437,1.49549,1.51347,57634
2009.11.26,00:00,1.51344,1.51411,1.49588,1.50059,54184
2009.11.27,00:00,1.50061,1.50093,1.48281,1.49869,65611
2009.11.30,00:00,1.50082,1.50830,1.49633,1.50076,68134
2009.12.01,00:00,1.50075,1.51164,1.49712,1.50760,57720
2009.12.02,00:00,1.50757,1.51089,1.50320,1.50470,53953
2009.12.03,00:00,1.50473,1.51399,1.50371,1.50532,56366
2009.12.04,00:00,1.50529,1.50890,1.48198,1.48560,57833
2009.12.07,00:00,1.48678,1.49028,1.47545,1.48266,79587
2009.12.08,00:00,1.48271,1.48662,1.46808,1.47033,86705
2009.12.09,00:00,1.47035,1.47811,1.46681,1.47399,74394
2009.12.10,00:00,1.47397,1.47598,1.46845,1.47321,57776
2009.12.11,00:00,1.47311,1.47754,1.45859,1.46138,54107
2009.12.14,00:00,1.46146,1.46850,1.46045,1.46508,53006
2009.12.15,00:00,1.46509,1.46582,1.45037,1.45361,48432
2009.12.16,00:00,1.45364,1.45892,1.45053,1.45300,50202
2009.12.17,00:00,1.45299,1.45326,1.43041,1.43489,57529
2009.12.18,00:00,1.43494,1.44108,1.42611,1.43352,52217
2009.12.21,00:00,1.43118,1.43724,1.42651,1.42740,40886
2009.12.22,00:00,1.42737,1.43311,1.42175,1.42531,46509
2009.12.23,00:00,1.42530,1.43659,1.42336,1.43282,39041
2009.12.24,00:00,1.43278,1.44173,1.43277,1.43538,24485
2009.12.28,00:00,1.43712,1.44127,1.43534,1.43716,29067
2009.12.29,00:00,1.43716,1.44573,1.43310,1.43505,40983
2009.12.30,00:00,1.43500,1.43600,1.42725,1.43353,41990
2009.12.31,00:00,1.43361,1.44398,1.43059,1.43306,34103
2010.01.04,00:00,1.43246,1.44543,1.42569,1.44115,52457
2010.01.05,00:00,1.44112,1.44830,1.43467,1.43614,54004
2010.01.06,00:00,1.43619,1.44338,1.42831,1.44002,52963
2010.01.07,00:00,1.43999,1.44456,1.42992,1.43041,52350
2010.01.08,00:00,1.43042,1.44382,1.42634,1.44085,50919
2010.01.11,00:00,1.44114,1.45546,1.44114,1.45133,53288
2010.01.12,00:00,1.45130,1.45448,1.44536,1.44926,54468
2010.01.13,00:00,1.44925,1.45785,1.44561,1.44998,55253
2010.01.14,00:00,1.44999,1.45547,1.44478,1.44982,52286
2010.01.15,00:00,1.44979,1.45108,1.43365,1.43857,55267
2010.01.18,00:00,1.43483,1.43995,1.43348,1.43866,38531
2010.01.19,00:00,1.43870,1.44131,1.42527,1.42867,56987
2010.01.20,00:00,1.42866,1.42890,1.40818,1.41068,64942
2010.01.21,00:00,1.41067,1.41415,1.40285,1.40837,66233
2010.01.22,00:00,1.40840,1.41807,1.40662,1.41363,62703
2010.01.25,00:00,1.41508,1.41938,1.41278,1.41481,47248
2010.01.26,00:00,1.41476,1.41784,1.40422,1.40770,59503
2010.01.27,00:00,1.40773,1.40963,1.39935,1.40339,61756
2010.01.28,00:00,1.40335,1.40518,1.39293,1.39609,60304
2010.01.29,00:00,1.39614,1.39870,1.38610,1.38611,58397
2010.02.01,00:00,1.38622,1.39376,1.38521,1.39314,53303
2010.02.02,00:00,1.39318,1.39738,1.38858,1.39680,52872
2010.02.03,00:00,1.39682,1.40255,1.38854,1.38902,51884
2010.02.04,00:00,1.38899,1.39013,1.37134,1.37267,56909
2010.02.05,00:00,1.37273,1.37449,1.35854,1.36776,69669
2010.02.08,00:00,1.36559,1.37128,1.36210,1.36557,55376
2010.02.09,00:00,1.36554,1.38380,1.36489,1.37938,63456
2010.02.10,00:00,1.37941,1.38119,1.36767,1.37341,59666
2010.02.11,00:00,1.37338,1.38001,1.35955,1.36888,56957
2010.02.12,00:00,1.36885,1.36941,1.35311,1.36309,56567
2010.02.15,00:00,1.36157,1.36322,1.35785,1.35965,32248
2010.02.16,00:00,1.35968,1.37785,1.35879,1.37584,53441
2010.02.17,00:00,1.37583,1.37881,1.35859,1.35993,54565
2010.02.18,00:00,1.35994,1.36537,1.34835,1.34923,60435
2010.02.19,00:00,1.34932,1.36174,1.34433,1.36116,58212
2010.02.22,00:00,1.36132,1.36531,1.35745,1.35997,43978
2010.02.23,00:00,1.36001,1.36913,1.34961,1.35136,56266
